playerID,yearID,lgID,POS,gold_glove
butlejo04,2014,NL,OF,1
blantjo01,2016,NL,P,1
schebsc01,2018,NL,OF,1
allengr01,2017,AL,OF,1
parkeky01,2015,NL,1B,1
yastrmi01,2020,NL,OF,1
jimenda02,2022,AL,P,1
fieldjo04,2018,AL,OF,2
dickera01,2014,AL,P,1
haderjo01,2019,NL,P,1
navada01,2015,AL,1B,2
mccauda01,2023,AL,P,1
cishest01,2015,NL,P,2
mcgowky01,2019,NL,P,1
murphda08,2015,NL,2B,1
petitgr01,2015,AL,2B,1
marshbr02,2022,NL,OF,1
vazquch01,2023,AL,C,1
severpe01,2018,NL,C,1
brinsle01,2021,NL,OF,1
willijo03,2014,AL,OF,2
beerse01,2021,NL,1B,1
lintz01,2017,AL,2B,1
carraca01,2019,AL,P,1
kuhnejo01,2019,NL,P,1
hicksaa01,2017,AL,OF,1
bardlu01,2019,AL,P,1
tuckepr01,2015,AL,OF,1
dysonja01,2021,AL,OF,2
holdejo02,2016,AL,P,1
weigepa01,2021,NL,P,1
brogdco01,2021,NL,P,1
belisma01,2015,NL,P,1
annade01,2014,AL,P,1
lynnla01,2014,NL,P,1
mujiced01,2017,AL,P,1
chafian01,2014,NL,P,1
allarko01,2020,AL,P,1
adamecr01,2015,NL,2B,1
ervinph01,2018,NL,OF,1
odorija01,2021,AL,P,1
ervinph01,2020,NL,OF,1
lopezra02,2016,NL,1B,1
beckhti01,2018,AL,3B,1
hearnta01,2022,AL,P,1
poppese01,2021,AL,P,1
suwinja01,2022,NL,OF,1
forsylo01,2020,NL,2B,1
matonni01,2023,AL,SS,1
rufda01,2021,NL,OF,1
omallsh01,2015,AL,3B,1
maxwebr01,2018,AL,C,1
francty01,2019,NL,P,1
severpe01,2021,AL,C,1
gyorkje01,2019,NL,P,1
frankni01,2016,AL,OF,1
hernace02,2016,NL,SS,1
herreod01,2021,NL,OF,1
peraljh01,2016,NL,3B,1
riosed01,2020,NL,3B,1
rivasal01,2022,NL,OF,1
ryanky01,2017,AL,P,1
trivilo01,2019,AL,P,1
baileho02,2019,AL,P,2
mcneije01,2023,NL,1B,1
vargaja01,2015,AL,P,1
erlinro01,2014,NL,P,1
mooredy01,2022,AL,3B,1
obergsc01,2015,NL,P,1
cespeyo01,2016,NL,OF,1
smithma05,2018,AL,OF,1
middlwi01,2015,NL,3B,1
campber01,2015,NL,1B,1
weberry01,2018,AL,P,1
neusesh01,2019,AL,2B,1
liberad01,2016,NL,P,1
heywaja01,2015,NL,OF,1
ortizlu02,2023,NL,P,1
gillaco01,2016,NL,3B,1
riosed01,2019,NL,1B,1
buehlwa01,2022,NL,P,1
lopezni01,2023,AL,SS,1
diazed04,2018,AL,P,1
mariomi01,2016,NL,P,1
kratzer01,2020,AL,C,1
zuninmi01,2015,AL,C,1
arauzjo01,2022,AL,2B,2
smeltde01,2020,AL,P,1
weeksje01,2014,AL,SS,1
conlead01,2015,NL,P,1
guerrta02,2018,AL,P,1
machama01,2019,NL,3B,1
paxtoja01,2020,AL,P,1
waldike01,2023,AL,P,1
rutlejo01,2016,AL,2B,1
gartory01,2016,AL,P,1
mckinza01,2022,NL,OF,1
ramirer02,2023,AL,P,1
andujmi01,2021,AL,3B,1
moorety01,2014,NL,1B,1
smithty01,2017,AL,2B,1
strzepe01,2023,NL,P,2
ramirjc01,2016,AL,P,1
hamelco01,2017,AL,P,1
taillja01,2022,AL,P,1
rizzoan01,2020,NL,1B,1
contrwi02,2021,NL,C,1
ferreje01,2017,AL,P,1
goodrni01,2022,AL,2B,1
gourryu01,2017,AL,3B,1
cahiltr01,2018,AL,P,1
diplama01,2021,AL,P,1
alfarjo01,2020,NL,C,1
mercejo03,2021,NL,2B,1
gordoal01,2019,AL,OF,1
yepezju01,2022,NL,1B,1
alvared01,2020,NL,2B,1
ahmedni01,2021,NL,SS,1
rondojo01,2014,NL,P,1
haaseer01,2023,AL,C,2
hillti01,2019,AL,P,1
betande01,2014,AL,P,1
herrmch01,2017,NL,1B,1
choosh01,2015,AL,OF,1
pearcst01,2019,AL,OF,1
rayro02,2020,AL,P,1
marisja01,2014,NL,OF,1
urshegi01,2023,AL,SS,1
lemahdj01,2014,NL,SS,1
lohseky01,2014,NL,P,1
grateju01,2018,AL,C,2
shawch01,2019,NL,1B,1
stroppe01,2021,NL,P,1
gonzaer01,2020,NL,SS,1
merriwh01,2019,AL,2B,1
plaweke01,2018,NL,C,1
rodrise01,2017,NL,3B,2
congeha01,2015,AL,C,1
bogaexa01,2019,AL,SS,1
cowarka01,2016,AL,1B,1
florewi01,2021,NL,1B,1
hansoal01,2019,AL,1B,1
hoovejj01,2016,NL,P,1
sanchad01,2017,NL,SS,1
flaheja01,2017,NL,P,1
ortegra01,2016,AL,OF,1
perezfr01,2021,AL,P,1
segurje01,2018,AL,SS,1
blankky01,2015,AL,OF,1
youngch03,2014,AL,P,1
montgjo01,2020,AL,P,1
carlesh01,2018,NL,P,1
haselad01,2021,NL,OF,1
osichjo01,2015,NL,P,1
alonsyo01,2015,NL,1B,1
pagnoma01,2014,NL,C,1
scherma01,2021,NL,P,2
hestoch01,2014,NL,P,1
segurje01,2019,NL,SS,1
grillja01,2016,AL,P,1
campber01,2016,NL,2B,1
fairbpe01,2023,AL,P,1
slateau01,2018,NL,OF,1
steersp01,2022,NL,2B,1
wilsoja03,2021,AL,2B,2
paddach01,2022,AL,P,1
madribl01,2023,AL,1B,1
mengdda01,2022,AL,P,1
smithwi05,2021,NL,1B,1
stumpda01,2016,NL,P,1
choosh01,2016,AL,OF,1
turnbsp01,2019,AL,P,1
scribtr01,2017,AL,P,1
diazal02,2022,AL,SS,1
headrbr01,2023,AL,P,1
szczuma01,2017,NL,OF,2
kellesh01,2016,NL,P,1
estrama01,2018,AL,P,1
webbty01,2017,AL,P,1
josepca01,2019,NL,C,1
gartory01,2019,AL,P,1
rojasjo01,2019,NL,OF,1
solarya01,2015,NL,3B,1
barneto01,2017,AL,P,1
castrwi01,2019,AL,SS,1
selmasa01,2020,NL,P,1
vasquan02,2018,AL,P,1
cookry01,2014,AL,P,1
feddeer01,2021,NL,P,1
despaod01,2015,NL,P,1
gonzama01,2015,AL,2B,1
hatchch02,2018,AL,P,1
phamth01,2018,AL,OF,1
rominan01,2014,AL,P,1
baezja01,2021,NL,2B,1
tanakma01,2015,AL,P,1
dowdyky01,2022,NL,P,1
uriaslu01,2021,NL,2B,1
valbulu01,2018,AL,2B,1
wadety01,2022,AL,3B,1
muncyma01,2022,NL,3B,1
jimenjo02,2017,AL,P,1
alfarjo01,2017,NL,C,1
cabreas01,2018,NL,3B,1
livelbe01,2019,AL,P,1
mellake01,2021,NL,P,1
sheffju01,2018,AL,P,1
wilkest01,2018,AL,3B,1
bellico01,2023,NL,OF,1
melanma01,2018,NL,P,1
rondoan01,2021,NL,P,1
milonto01,2019,AL,P,1
greggke01,2014,NL,P,1
dickeco01,2016,AL,OF,1
cabrema01,2016,NL,P,1
smithdo02,2023,NL,1B,1
lemahdj01,2019,AL,1B,1
thatcjo01,2014,NL,P,1
burawda01,2015,NL,P,1
descada01,2015,NL,OF,1
alcanar01,2017,NL,3B,1
frypa01,2022,AL,P,1
doolise01,2015,AL,P,1
lynchda02,2023,AL,P,1
pivetni01,2017,NL,P,1
smithjo07,2017,AL,P,1
smithjo05,2016,AL,P,1
cashnan01,2016,NL,P,2
neusesh01,2022,AL,2B,1
holtoty01,2022,NL,P,1
flories01,2023,AL,OF,1
wendljo01,2021,AL,3B,1
cottojh01,2017,AL,P,1
hansoal01,2018,NL,3B,1
wilsobr02,2022,NL,P,1
rogerta01,2018,AL,P,1
wrighda04,2017,AL,P,1
youngan02,2021,NL,OF,1
wingetr01,2018,NL,P,1
brubajt01,2021,NL,P,1
wellsty01,2021,AL,P,1
francwa01,2022,AL,SS,1
salazed01,2023,NL,P,1
harvehu01,2023,NL,P,1
alfarjo01,2020,NL,OF,1
changyu01,2022,AL,SS,2
larocad01,2015,AL,1B,1
martijp01,2023,AL,OF,1
villajo01,2019,AL,2B,1
rileyau01,2019,NL,3B,1
darnatr01,2022,NL,C,1
happja01,2020,AL,P,1
guerrja01,2015,AL,P,1
clemeer01,2021,AL,2B,1
jorgefe01,2017,AL,P,1
anderia01,2020,NL,P,1
arauzjo01,2023,NL,3B,1
delmoni01,2020,AL,OF,1
chiselo01,2016,AL,1B,1
brownse01,2021,AL,1B,1
roberda09,2016,AL,OF,1
orourry01,2019,NL,P,1
ponceco01,2020,NL,P,1
casteni01,2019,AL,OF,1
sandsje01,2015,AL,OF,1
tholejo01,2014,AL,C,1
duranez01,2023,AL,3B,1
goinsry01,2018,AL,2B,1
greensh02,2022,AL,P,1
pintori01,2019,AL,P,1
figgich01,2014,NL,SS,1
ortegra01,2023,NL,OF,1
crawfbr01,2014,NL,SS,1
farmeky01,2021,NL,SS,1
johnsdj01,2021,AL,P,2
duffyma01,2021,NL,P,1
hassaal01,2014,AL,OF,1
stantmi03,2016,NL,OF,1
lambja01,2022,NL,1B,1
mcfartj01,2017,NL,P,1
morinmi01,2015,AL,P,1
mossbr01,2014,AL,1B,1
shackke01,2018,NL,P,1
nunezed02,2015,AL,SS,1
feltnry01,2021,NL,P,1
hendrli01,2021,AL,P,1
carpema01,2017,NL,2B,1
vosleja01,2022,NL,2B,1
reedaj01,2017,AL,1B,1
bryankr01,2016,NL,3B,1
caratvi01,2019,NL,3B,1
garciav01,2015,AL,OF,1
lambja01,2015,NL,1B,1
manoaal01,2021,AL,P,1
penafe01,2016,NL,P,1
mastrmi01,2023,NL,P,1
romdr01,2023,NL,P,1
bartoda02,2014,AL,1B,1
faircst01,2022,AL,OF,1
mckenry01,2022,AL,OF,1
thompaa01,2014,AL,P,1
bleieri01,2023,AL,P,1
changyu01,2022,NL,2B,1
carmofa01,2015,AL,P,1
hernafe02,2016,AL,P,1
kellyjo05,2014,NL,P,1
dubonma01,2023,AL,SS,1
fletcdo01,2023,NL,OF,1
delmoni01,2019,AL,1B,1
hiurake01,2021,NL,2B,1
phillbr02,2018,AL,OF,1
stephtr01,2023,AL,P,1
urshegi01,2018,AL,3B,1
guilllu01,2023,NL,3B,1
mathije01,2019,AL,C,1
reynoma01,2014,NL,OF,1
bemboan01,2019,AL,C,2
socolmi01,2015,NL,P,1
hosmeer01,2022,NL,1B,1
menezco01,2020,NL,P,1
hiranyo01,2020,AL,P,1
mcgeeja01,2015,AL,P,1
taillja01,2019,NL,P,1
altheaa01,2017,NL,OF,1
andruel01,2017,AL,SS,1
machije01,2015,AL,P,1
sherrry01,2020,AL,P,1
ruizca01,2016,NL,C,2
bettich01,2014,NL,P,1
oneilty01,2021,NL,OF,1
nunezed02,2016,AL,3B,1
turneju01,2022,NL,3B,1
janispa01,2017,AL,SS,1
belisma01,2014,NL,P,1
vazquch01,2019,AL,2B,1
parkeky01,2014,NL,1B,1
riosed01,2021,NL,1B,1
foltymi01,2020,NL,P,1
moronre01,2021,NL,P,1
flahery01,2017,AL,2B,1
robindr01,2018,AL,OF,1
harpebr03,2018,NL,OF,1
narvaom01,2017,AL,1B,1
utleych01,2015,NL,3B,1
beltrad01,2014,AL,3B,1
roarkta01,2015,NL,P,1
cishest01,2018,NL,P,1
tanakma01,2018,AL,P,1
tsutsyo01,2021,NL,1B,2
jackslu01,2021,NL,P,1
osichjo01,2020,NL,P,1
samarje01,2014,NL,P,1
lyonsty01,2019,AL,P,1
urenari01,2019,AL,3B,1
wheelza01,2018,NL,P,1
hernaen02,2014,AL,2B,1
petrija01,2018,AL,P,1
flowety01,2015,AL,1B,1
kintzbr01,2020,NL,P,1
harrimo01,2020,NL,OF,1
meadoau01,2018,AL,OF,1
jamesjo02,2019,AL,P,1
lyonsty01,2019,NL,P,1
mortoch02,2016,NL,P,1
reedmi02,2018,NL,OF,1
harrijo05,2022,AL,P,1
hauscmi01,2018,AL,P,1
culbech01,2017,NL,3B,1
gutieke01,2019,AL,3B,1
wellsal01,2022,AL,P,1
guerrde01,2016,AL,P,1
zavalse01,2023,AL,C,1
rondojo02,2021,NL,OF,1
spangco01,2014,NL,OF,1
plesaza01,2019,AL,P,1
phillev01,2023,NL,P,1
quallch01,2014,AL,P,1
burriem01,2015,NL,2B,1
altavda01,2018,AL,P,1
devench02,2016,AL,P,1
nunezed02,2018,AL,3B,1
romerto01,2022,AL,P,1
knappan01,2022,NL,C,2
matonni01,2022,NL,2B,1
cordier01,2015,NL,P,1
burneco01,2022,NL,P,1
dickeal01,2022,NL,OF,1
merceye01,2022,NL,1B,1
barnema01,2014,AL,P,1
reynoma03,2016,NL,3B,1
elmorja01,2019,NL,3B,1
smithjo07,2020,NL,P,1
tejadru01,2015,NL,2B,1
grossro01,2017,AL,OF,1
wolteto01,2020,NL,C,1
tapiara01,2019,NL,OF,1
mejiaad01,2019,AL,P,3
reyesge01,2022,AL,P,1
castilu02,2021,NL,P,1
cordefr02,2017,NL,OF,1
montafr01,2019,AL,P,1
valaipa01,2019,NL,3B,1
matonph01,2020,AL,P,1
dejesiv02,2015,NL,OF,1
pallaan01,2022,NL,P,1
hernayo02,2021,AL,3B,1
sanomi01,2018,AL,3B,1
gavigsa01,2020,AL,P,1
barrefr02,2018,AL,2B,1
kineris01,2022,AL,SS,1
rogerjo01,2022,NL,P,1
marshbr02,2021,AL,OF,1
profaju01,2020,NL,2B,1
vierlma01,2023,AL,OF,1
bryankr01,2017,NL,1B,1
couloda01,2016,AL,P,1
murphda07,2015,AL,OF,2
williju02,2020,NL,OF,1
devench02,2023,AL,P,2
pruitau01,2021,NL,P,1
jamesjo02,2018,AL,P,1
gonzavi02,2021,NL,P,1
simslu01,2018,NL,P,2
depaujo02,2015,AL,P,1
garcefr01,2015,NL,P,1
chapmar01,2018,AL,P,1
corbipa01,2023,NL,P,1
rossora01,2021,NL,P,1
brittza01,2015,AL,P,1
hernaen02,2021,AL,2B,1
drewst01,2017,NL,2B,1
hoernni01,2019,NL,SS,1
rosaram01,2021,AL,SS,1
johnsch05,2015,AL,1B,1
palacri01,2023,NL,2B,1
tayloch03,2022,NL,OF,1
turneja01,2018,NL,P,1
campber01,2014,NL,2B,1
turneja01,2018,AL,P,1
antonte01,2023,NL,P,1
ishiktr01,2014,NL,1B,2
romanjo03,2019,AL,P,1
rufda01,2014,NL,OF,1
kelake01,2021,NL,P,1
klubeco01,2021,AL,P,1
riverem01,2021,AL,3B,1
corbipa01,2019,NL,P,1
youngch04,2016,AL,OF,1
gourryu01,2019,AL,3B,1
pegueel01,2021,AL,P,1
jonesad01,2014,AL,OF,1
lagarju01,2021,AL,OF,1
patinlu01,2023,AL,P,2
ohse01,2017,NL,P,1
wilsojo03,2014,AL,2B,1
cosarja01,2016,NL,P,2
owenshe02,2016,AL,P,1
piscost01,2021,AL,OF,1
mathiwy01,2021,NL,P,1
diazis01,2023,NL,3B,1
matzety01,2021,NL,P,1
hendrky01,2016,NL,P,1
schebsc01,2017,NL,OF,1
krizaja01,2022,NL,OF,1
johnsji04,2014,AL,P,2
heisech01,2014,NL,OF,1
mcmahry01,2020,NL,2B,1
inciaen01,2022,NL,OF,1
duvalad01,2016,NL,1B,1
wardth01,2023,NL,P,1
barnhtu01,2022,AL,3B,1
hagerja01,2022,NL,3B,1
suareeu01,2021,NL,3B,1
felizmi01,2021,AL,P,2
fuldsa01,2014,AL,OF,3
norrida01,2019,AL,P,1
perezhe01,2017,NL,P,1
evansph01,2018,NL,1B,1
peterdi01,2018,NL,P,1
semiema01,2022,AL,2B,1
madribl01,2023,AL,OF,1
torrero01,2018,AL,SS,1
prattni01,2023,AL,OF,1
rutscad01,2022,AL,C,1
sardilu01,2016,NL,2B,1
millesh01,2019,AL,P,1
machaan02,2023,NL,P,1
nolaau01,2019,AL,3B,1
garcigr01,2015,NL,3B,1
hiurake01,2021,NL,1B,1
maytr01,2020,AL,P,1
bailean01,2016,AL,P,1
cabreed02,2023,NL,P,1
rojasmi02,2018,NL,SS,1
eickhje01,2017,NL,P,1
teagata01,2015,NL,C,1
purkema01,2016,AL,P,1
morrobr01,2015,NL,P,1
anderty01,2020,NL,P,1
feyerjo01,2022,AL,P,1
hayeske01,2022,NL,3B,1
whitety01,2016,AL,2B,1
annade01,2014,AL,2B,1
harpebr03,2023,NL,1B,1
murphjr01,2014,AL,C,1
alvarjo02,2015,AL,P,1
sorokmi01,2019,NL,P,1
perezhe01,2015,NL,2B,1
castrwi01,2023,AL,3B,1
gausmke01,2017,AL,P,1
bellico01,2020,NL,1B,1
schroma01,2020,NL,P,1
tuckepr01,2016,AL,OF,1
suareeu01,2015,NL,SS,1
colvity01,2014,NL,OF,1
santado01,2015,AL,OF,1
ramirne01,2018,AL,P,1
dietrde01,2017,NL,OF,1
mateojo01,2021,AL,OF,1
guilmpr01,2018,NL,P,1
howarsp01,2020,NL,P,1
solerjo01,2022,NL,OF,1
guilmpr01,2014,AL,P,1
sotoge01,2016,AL,3B,1
ramoswi01,2019,NL,C,1
pindech01,2017,AL,OF,1
stumpda01,2017,AL,P,1
albural01,2017,AL,P,2
waldimi01,2018,NL,3B,1
hundlni01,2014,NL,C,1
merriwh01,2017,AL,1B,1
ruizri01,2021,AL,2B,1
lestejo02,2023,AL,3B,1
lopezni01,2022,AL,2B,1
schneda03,2023,AL,3B,1
deanpa02,2016,AL,P,1
hardybl01,2017,AL,P,1
sogarer01,2021,NL,2B,1
carpery01,2019,AL,P,1
duffyma01,2018,AL,SS,1
fraziad01,2020,NL,OF,1
gurrilo01,2018,AL,SS,1
janseke01,2020,NL,P,1
rodgebr02,2023,NL,2B,1
rosared01,2018,AL,3B,1
avilalu01,2019,NL,P,1
rominan01,2015,AL,2B,1
castrha01,2021,AL,SS,1
pencehu01,2020,NL,OF,1
thomaal01,2023,NL,OF,1
kellyty01,2016,NL,1B,1
cabaljo01,2023,AL,3B,1
urquijo01,2020,AL,P,1
goodyni01,2019,AL,P,1
fordmi01,2023,AL,1B,1
glasnty01,2023,AL,P,1
rodrijo06,2023,AL,P,1
vanmejo01,2021,NL,2B,1
stassma01,2017,AL,C,1
turnetr01,2022,NL,SS,1
eatonna01,2022,AL,3B,1
peralfr01,2018,NL,P,1
swanser01,2019,AL,P,1
treinbl01,2019,AL,P,1
shoemma01,2021,AL,P,1
valaipa01,2019,NL,1B,1
mayfija01,2021,AL,2B,1
brossmi01,2022,NL,P,1
arroych01,2019,AL,3B,1
gimenan01,2023,AL,2B,1
mcraeal01,2021,AL,P,1
shawtr01,2016,AL,1B,1
spangco01,2019,NL,3B,1
arihako01,2022,AL,P,1
zimmejo02,2021,NL,P,1
frandke01,2015,NL,1B,1
gosseph01,2020,NL,3B,1
candeje01,2018,AL,3B,1
odorro01,2023,NL,3B,1
rodnefe01,2015,AL,P,1
sogarer01,2020,NL,SS,1
speiega01,2020,AL,P,1
flahery01,2018,NL,3B,1
fulmemi01,2022,AL,P,2
beeksja01,2018,AL,P,2
lemahdj01,2017,NL,2B,1
nicolju01,2015,NL,P,1
nolinse01,2021,NL,P,1
alonspe01,2022,NL,1B,1
anderbr06,2023,NL,OF,1
reynoma01,2018,NL,P,1
walshja01,2023,AL,OF,1
adamja01,2022,AL,P,1
freemmi01,2021,NL,3B,1
tuivasa01,2014,NL,P,1
sogarer01,2015,AL,3B,1
hicksjo02,2018,AL,1B,1
langesh01,2023,AL,C,1
wisdopa01,2023,NL,3B,1
bleieri01,2017,AL,P,1
moorety01,2017,NL,1B,1
peterja01,2021,NL,3B,1
cishest01,2014,NL,P,1
wimmeal01,2016,AL,P,1
gilbrlu01,2021,NL,P,1
arroych01,2021,AL,P,1
schafjo02,2015,AL,OF,1
stanlco01,2015,NL,C,1
drurybr01,2022,NL,SS,1
fulmemi01,2017,AL,P,1
wilsobr02,2019,NL,P,1
munozan01,2022,AL,P,1
taylobe03,2017,AL,P,1
perazjo01,2020,AL,SS,1
gonzaad01,2016,NL,1B,1
peacobr01,2014,AL,P,1
bethach01,2023,AL,C,1
sanchad01,2021,NL,OF,1
smithpa04,2023,NL,1B,1
bostiak01,2021,NL,P,1
hernate01,2021,AL,OF,1
willima08,2015,NL,OF,1
davisra01,2017,AL,OF,2
higgipj01,2022,NL,3B,1
heanean01,2017,AL,P,1
gillu01,2021,AL,P,1
ellisma01,2014,NL,3B,1
adamewi01,2018,AL,SS,1
millsal02,2022,NL,P,1
neverdo01,2019,NL,P,1
rojasjo02,2021,AL,2B,1
stoketr01,2021,NL,OF,1
dietrde01,2017,NL,2B,1
strahma01,2016,AL,P,1
harriwi02,2018,AL,P,1
liberad01,2017,NL,P,1
cannigr01,2023,AL,P,1
stephty01,2023,NL,1B,1
davisjd01,2021,NL,3B,1
cuetojo01,2017,NL,P,1
rodrigu02,2014,AL,2B,1
woobr01,2023,AL,P,1
grandya01,2023,AL,C,1
mathima01,2020,NL,2B,1
ruizca01,2014,NL,C,1
mcculla02,2016,AL,P,1
rodrijo04,2022,NL,P,1
turneju01,2014,NL,3B,1
hampsga01,2019,NL,SS,1
ogradch01,2018,NL,P,1
pillake01,2014,AL,OF,1
knappan01,2021,NL,C,1
adamsla01,2014,AL,OF,1
avilape01,2022,NL,P,1
chavimi01,2020,AL,2B,1
galvifr01,2021,AL,SS,1
lopezot01,2022,AL,OF,1
karnsna01,2017,AL,P,1
oviedlu01,2021,NL,P,1
santade01,2023,NL,P,1
rojasmi02,2022,NL,1B,1
martiru01,2017,AL,3B,1
davisjd01,2018,AL,1B,1
richatr01,2019,AL,P,1
owingch01,2016,NL,2B,1
geltzst01,2014,AL,P,1
nicasju01,2020,AL,P,1
sardilu01,2014,AL,2B,1
santada01,2017,AL,2B,1
newmake01,2018,NL,SS,1
baezpe01,2022,AL,P,1
poseybu01,2016,NL,C,1
rileyau01,2021,NL,1B,1
schumsk01,2014,NL,2B,1
colonba01,2015,NL,P,1
mckinbi01,2022,AL,1B,1
odayda01,2016,AL,P,1
canaral01,2023,NL,OF,1
gotttr01,2015,AL,P,1
carpema01,2019,NL,3B,1
paredji01,2016,NL,2B,1
happja01,2018,AL,P,2
johnsmi04,2017,NL,OF,1
tollest01,2015,AL,2B,1
pocheco01,2023,AL,P,1
cuetojo01,2022,AL,P,1
krausma01,2015,AL,OF,1
spangco01,2019,NL,2B,1
wadela01,2022,NL,1B,1
hechaad01,2018,AL,3B,1
maurebr01,2015,NL,P,1
kranima01,2021,NL,P,1
markani01,2019,NL,OF,1
dietrde01,2017,NL,3B,1
vaughan01,2022,AL,1B,1
garcile02,2018,AL,SS,1
kenneia01,2022,NL,P,1
ruppca01,2017,NL,C,1
goinsry01,2015,AL,2B,1
evansph01,2018,NL,OF,1
almonye01,2018,NL,P,1
axforjo01,2015,NL,P,1
moorema02,2016,AL,P,1
tuckeco01,2020,NL,2B,1
grandcu01,2015,NL,OF,1
carlybu01,2014,NL,P,1
herrero02,2019,NL,SS,1
waterdr01,2022,AL,OF,1
gallayo01,2016,AL,P,1
stripro01,2017,NL,P,1
gosean01,2015,AL,OF,1
chiselo01,2018,AL,OF,1
hochelu01,2016,AL,P,1
brittza01,2022,AL,P,1
calhowi01,2018,AL,OF,1
hechaad01,2020,NL,SS,1
bardlu01,2022,AL,P,2
tuckepr01,2018,NL,OF,3
gentrcr01,2014,AL,OF,1
cozendy01,2018,NL,OF,1
cishest01,2019,NL,P,1
bridwpa01,2018,AL,P,1
diazjo03,2023,AL,3B,1
webbty01,2021,NL,P,1
gamelbe01,2022,NL,OF,1
davisch02,2020,AL,1B,1
ottavad01,2020,AL,P,1
quallch01,2015,AL,P,1
peralwi01,2014,NL,P,1
rodriri05,2021,NL,P,2
margoma01,2022,AL,OF,1
casteni01,2014,AL,3B,1
dunnju01,2020,AL,P,1
merriwh01,2017,AL,3B,1
josepca01,2020,AL,C,1
gagnodr01,2018,NL,P,1
martico02,2022,NL,P,1
mileywa01,2015,AL,P,1
sanchje02,2023,NL,OF,1
wallsta01,2022,AL,2B,1
vosleja01,2023,NL,1B,1
arozara01,2023,AL,OF,1
hernama02,2017,AL,SS,1
hudsoda02,2019,NL,P,1
cahiltr01,2016,NL,P,1
meadoau01,2018,NL,OF,1
galvifr01,2019,AL,SS,1
kreidry01,2023,AL,SS,1
heinety01,2020,NL,P,1
lopezni01,2023,NL,P,1
rosaram01,2019,NL,OF,1
smithri01,2020,NL,P,1
dejonch01,2019,AL,P,1
fariaja01,2021,NL,P,1
alberha01,2015,AL,2B,1
barnhtu01,2018,NL,C,1
diazmi02,2018,NL,P,1
mitchca01,2022,NL,OF,1
valaipa01,2021,AL,P,1
carroco02,2023,NL,OF,1
rondojo02,2021,NL,1B,1
barneau01,2017,NL,C,1
hatchch02,2014,NL,P,1
baezja01,2017,NL,2B,1
canhama01,2021,AL,OF,1
harriwi02,2015,AL,P,1
cabremi01,2018,AL,1B,1
moorema02,2019,AL,P,1
reksza01,2021,NL,OF,1
freemmi01,2020,AL,2B,1
pricebr01,2014,AL,P,1
bryankr01,2023,NL,OF,1
dysonsa01,2019,AL,P,1
reynoma01,2014,NL,3B,1
herredi01,2020,AL,OF,1
maybejo02,2015,NL,OF,1
wongco01,2022,AL,2B,1
piscost01,2022,AL,OF,1
burrry01,2021,AL,P,1
huffda01,2015,NL,P,1
beltbr01,2018,NL,OF,1
edmanto01,2021,NL,SS,1
gombeau01,2020,NL,P,1
olsonma02,2016,AL,OF,1
flowety01,2015,AL,C,1
raleylu01,2022,AL,1B,1
avilemi01,2014,AL,2B,1
mcdonjo03,2014,AL,3B,1
tollest01,2014,AL,2B,1
polloaj01,2020,NL,OF,1
albieoz01,2017,NL,2B,1
hernago01,2016,NL,OF,1
polanjo01,2020,AL,SS,1
rayro02,2021,AL,P,1
garzama01,2017,NL,P,1
millesh01,2014,NL,P,1
rodride01,2023,AL,P,1
amarial01,2016,NL,OF,1
roberda08,2017,AL,P,2
wieckbr01,2021,NL,P,1
almonzo01,2014,AL,OF,1
rivasal01,2023,NL,1B,2
mollsa01,2017,AL,P,1
singebr01,2023,AL,P,1
adamsri03,2021,NL,C,1
doziehu01,2021,AL,1B,1
meansjo01,2023,AL,P,1
strasst01,2020,NL,P,1
drurybr01,2021,NL,P,1
bendean01,2022,NL,P,1
andrima01,2015,AL,P,1
duranja01,2021,AL,OF,1
semiema01,2014,AL,SS,1
bundydy01,2016,AL,P,1
dubonma01,2020,NL,SS,1
deazaal01,2016,NL,OF,1
desmoia01,2019,NL,P,1
torrelu01,2020,AL,C,1
rosscza01,2018,NL,P,1
shielja02,2016,NL,P,1
tejadru01,2019,NL,SS,1
alonsyo01,2014,NL,1B,1
shawbr01,2023,AL,P,1
thornty01,2022,AL,P,1
dejesiv02,2015,NL,1B,1
watkisp01,2022,AL,P,1
winkeje01,2018,NL,OF,1
bristbr01,2023,AL,P,2
markani01,2016,NL,1B,1
yastrmi01,2023,NL,OF,1
gourryu01,2023,NL,1B,1
sanchan01,2017,AL,P,1
merceye01,2021,AL,1B,1
plaweke01,2021,AL,1B,1
cervefr01,2018,NL,1B,1
haselad01,2020,NL,OF,1
plaweke01,2017,NL,P,1
vazquch01,2019,AL,3B,1
hamelco01,2014,NL,P,1
ramirno01,2017,AL,P,2
travisa01,2018,AL,1B,1
herrejo04,2023,NL,P,1
ramiral03,2016,AL,SS,1
tulowtr01,2015,NL,SS,1
gonzama01,2021,AL,2B,2
stassma01,2019,AL,C,2
snellbl01,2019,AL,P,1
taylosa03,2023,AL,2B,1
hernada01,2017,AL,P,1
mccanbr01,2015,AL,C,1
gordode01,2019,AL,SS,1
montera01,2022,AL,P,1
adriaeh01,2021,NL,SS,1
davisra01,2015,AL,OF,1
kniznan01,2023,NL,C,1
cedenro02,2014,NL,3B,1
phillbr01,2017,AL,2B,1
leonedo01,2015,AL,P,1
jacksja01,2015,NL,P,1
